Time On Sample,Displacement Into Surface,Load On Sample,Harmonic Contact Stiffness,Harmonic Displacement,Harmonic Load
5.8,0.712126392,0.019852088,30344.90654,0.625168254,18.5363553
5.9,0.756707241,0.020191553,29849.52351,0.648306464,18.89526463
6,0.977818963,0.02051893,29315.82196,0.672754382,19.24323181
6.1,0.680995765,0.020881773,28510.61612,0.709862836,19.73782618
6.2,0.758051633,0.021219014,28092.41088,0.732564476,20.07156821
6.3,0.828445958,0.021556711,27688.32173,0.754829545,20.37795425
6.4,0.632378588,0.021912654,26992.27859,0.792374569,20.83315628
6.5,0.742742168,0.022247615,26561.90448,0.817259058,21.13516535
6.6,0.641601777,0.022597058,26242.25035,0.84083384,21.476567
6.7,1.478073474,0.022882299,25931.88827,0.870957157,21.98101016
6.8,0.416838289,0.023297484,25686.81404,0.891039395,22.28520709
6.9,1.243317675,0.023583408,25393.88751,0.912867882,22.57846287
7,0.519323072,0.023975501,25026.97518,0.942991225,23.00193162
7.1,1.046865744,0.024281895,24749.55174,0.963946576,23.2612658
7.2,0.575177058,0.024656712,24270.50426,0.998872185,23.64643663
7.3,0.956165798,0.024973141,23926.94554,1.022883529,23.87841479
7.4,0.880006191,0.025320874,23563.08931,1.049514301,24.13337175
7.5,0.852142767,0.025665299,23138.98497,1.084439902,24.49446953
7.6,1.179839166,0.025985378,22947.77366,1.099283276,24.62577817
7.7,1.130325729,0.026331286,22437.68828,1.140757427,24.99125277
7.8,0.748567866,0.026699944,22181.51449,1.164332216,25.2133824
7.9,1.103743128,0.027018141,21990.27431,1.184414429,25.43879531
8,0.868539197,0.027376764,21803.35742,1.204496654,25.65654805
8.1,1.324470286,0.027688062,21659.89162,1.227198285,25.9782537
8.2,0.912735484,0.028058773,21600.13005,1.240295394,26.1883467
8.3,1.302883842,0.028374575,21626.50287,1.249026785,26.42141925
8.4,1.357457004,0.028713356,21660.88181,1.256885044,26.65558581
8.5,1.213016589,0.029065764,21602.1773,1.273911278,26.96963131
8.6,0.777966387,0.029438071,21558.03275,1.288318099,27.23771881
8.7,1.469549537,0.029733233,21504.37177,1.299668902,27.4292106
8.8,1.088624369,0.030101834,21430.566,1.312329442,27.62507857
8.9,1.280591842,0.030431207,21357.74404,1.324553397,27.80672174
9,1.251063032,0.030775747,21265.18544,1.342016198,28.0912232
9.1,1.511311313,0.031100444,21155.31615,1.355986432,28.26958377
9.2,1.351882428,0.031453878,21010.40749,1.371702956,28.43809609
9.3,1.470572935,0.031788268,20836.2845,1.389165753,28.59676021
9.4,1.04884582,0.032159663,20636.66095,1.411867405,28.82217259
9.5,1.629680826,0.032462409,20552.87559,1.42409135,28.9819314
9.6,1.322865317,0.032825935,20489.05356,1.436315318,29.15919746
9.7,1.436559667,0.033160668,20426.93011,1.448102705,29.32770978
9.8,1.486136673,0.03349979,20437.44599,1.454651254,29.48856259
9.9,1.918752359,0.033812685,20454.81898,1.460326653,29.63956755
10,1.158951974,0.034207229,20538.60812,1.466438653,29.88467564
10.1,1.563256108,0.034522062,20620.01134,1.468621492,30.05099977
10.2,1.523734985,0.034867286,20779.5376,1.466438643,30.23045455
10.3,1.911385261,0.035183259,20934.71811,1.464692353,30.3989672
10.4,1.502981234,0.035553742,21258.26595,1.457270674,30.6812797
10.5,2.034687361,0.035859851,21546.98821,1.44810269,30.88480803
10.6,1.852775772,0.036214825,21902.40709,1.436315305,31.11788014
10.7,2.056400942,0.0365434,22311.193,1.421908489,31.35861225
10.8,1.824527786,0.036901795,22698.70833,1.408811394,31.57855341
10.9,1.839131694,0.037243312,23139.42029,1.393531445,31.799589
11,1.847906752,0.037585229,23860.9003,1.369520095,32.15849845
11.1,2.402928274,0.037889742,24434.44596,1.350311001,32.4134559
11.2,2.022835805,0.038258286,24995.61022,1.33197507,32.65965877
11.3,2.140693618,0.038592733,25961.55818,1.300978598,33.06890303
11.4,1.899660842,0.038951755,26509.86004,1.285262084,33.32276549
11.5,1.985876329,0.039288369,26939.57808,1.2747844,33.55474359
11.6,2.045445647,0.039626808,27373.56021,1.265179861,33.81188909
11.7,2.24740543,0.039955496,27860.91365,1.258631306,34.20034307
11.8,1.962239937,0.04031754,28069.15145,1.258194742,34.42684956
11.9,1.977676538,0.040659001,28145.79475,1.262997011,34.63913134
12,1.878201535,0.04100833,28209.53237,1.272164985,34.95536539
12.1,1.82036117,0.041354808,28179.81018,1.280896386,35.15232778
12.2,2.317926891,0.041663255,28051.91565,1.293556904,35.33506577
12.3,2.386655829,0.042001067,27825.55793,1.313639121,35.60424788
12.4,2.345469321,0.042346404,27714.73818,1.325426513,35.7924564
12.5,2.298453963,0.042692141,27670.84061,1.333721345,35.9740995
12.6,1.924190343,0.043060286,27659.83445,1.341579614,36.17762692
12.7,2.084515488,0.043391826,27740.9989,1.345945309,36.40960512
12.8,1.987538563,0.043740984,27910.57964,1.348128162,36.71927375
12.9,2.269436853,0.044064198,28116.02375,1.345072165,36.93374434
13,2.101681042,0.044418203,28335.69364,1.342016179,37.16243943
13.1,2.544289038,0.044730413,28726.35364,1.334157909,37.491805
13.2,2.198336973,0.04509662,29093.62696,1.324989947,37.72925374
13.3,2.296210159,0.045432435,29435.177,1.318004825,37.97545683
13.4,2.125123577,0.045786668,29938.88128,1.308400289,38.33436611
13.5,2.24298139,0.046121115,30269.84373,1.302288306,38.5707212
13.6,1.954485125,0.046483387,30654.34564,1.295303194,38.85193944
13.7,2.304664224,0.046801927,30964.51436,1.291374055,39.135347
13.8,2.059467984,0.047161234,31244.07644,1.287881501,39.37826703
13.9,2.26226046,0.047489865,31623.70122,1.284388936,39.73279966
14,1.823879495,0.047862401,31859.52608,1.282642666,39.97353113
14.1,2.485485693,0.048159615,32000.77502,1.284388931,40.2033214
14.2,2.120381694,0.048527133,32050.52944,1.29312034,40.53487444
14.3,2.305687622,0.048856962,32078.68275,1.298795745,40.74934486
14.4,2.087970244,0.049214388,32123.73269,1.30359802,40.96490916
14.5,2.411503173,0.049534751,32142.79594,1.312329413,41.2723898
14.6,2.063053029,0.049901129,32173.62176,1.319751111,41.5492311
14.7,2.246693571,0.050231072,32195.1442,1.326299657,41.77573808
14.8,2.027310808,0.050588611,32192.46304,1.333284782,41.98583107
14.9,2.345847581,0.050909317,32174.28029,1.340706464,42.19154789
15,2.291337988,0.051255567,32103.16925,1.353803566,42.49574545
15.1,2.441670818,0.051587791,32141.38363,1.359042402,42.7014618
15.2,2.151509169,0.051950177,32194.31053,1.363844679,42.91921454
15.3,2.312667006,0.05228166,32308.48236,1.369083515,43.23763736
15.4,2.195705455,0.052632186,32360.81586,1.373012648,43.42912847
15.5,2.291913255,0.052968116,32361.58972,1.382617186,43.72785492
15.6,2.029230467,0.05332862,32351.80945,1.386982893,43.85150333
15.7,2.476001928,0.053640546,32321.08083,1.398770271,44.18743432
15.8,2.17418258,0.05400373,32341.2329,1.404009119,44.38658487
15.9,2.334507724,0.054335269,32336.3822,1.410121095,44.58026475
16,2.272503896,0.054682033,32340.75339,1.418852497,44.87461418
16.1,2.511102161,0.055008212,32277.42269,1.42714732,45.05516347
16.2,2.210115506,0.05537134,32133.04119,1.438934718,45.22148689
16.3,2.582777308,0.055688339,31919.30741,1.456834078,45.46878475
16.4,1.954542391,0.056073875,31823.41892,1.466438635,45.6318249
16.5,2.596996654,0.056372401,31739.75665,1.475606588,45.79267847
16.6,2.361792729,0.056731024,31674.24146,1.484774564,45.97213303
16.7,2.421362047,0.057069463,31610.55615,1.494379103,46.16471844
16.8,2.391833237,0.057414002,31523.42095,1.507039634,46.40654466
16.9,2.533006447,0.057746853,31467.01995,1.51533446,46.56083197
17,2.47100262,0.058093616,31404.65863,1.524065861,46.72059049
17.1,2.533070016,0.058431884,31397.1953,1.53279726,46.95913393
17.2,2.325344952,0.058788625,31489.63129,1.534106976,47.12874021
17.3,2.797929886,0.059098783,31604.22515,1.534106962,47.30163011
17.4,2.377868165,0.059470064,31726.99837,1.536289824,47.54783265
17.5,2.498224056,0.05980434,31798.51288,1.538036101,47.71415662
17.6,2.37376827,0.06015538,31852.41783,1.541092094,47.90564776
17.7,2.718118517,0.060474318,31931.90188,1.542838365,48.09385677
17.8,2.452521306,0.060835022,32040.80801,1.545021222,48.35100199
17.9,2.884304293,0.061147973,32110.32228,1.54633092,48.51842058
18,2.56374936,0.061512441,32192.77716,1.547204069,48.68802678
18.1,2.720327386,0.061844237,32311.40349,1.546767495,48.87076425
18.2,2.602533142,0.06219482,32485.85839,1.545894358,49.13775778
18.3,2.759527514,0.062526588,32569.22996,1.546767494,49.30627018
18.4,2.422735071,0.062892167,32701.70988,1.545457793,49.48244182
18.5,2.638434284,0.063219915,32885.34875,1.544584647,49.74943556
18.6,2.552698713,0.063568303,33068.63026,1.5424018,49.94968073
18.7,2.976571118,0.063881796,33226.07019,1.541528648,50.16196306
18.8,2.637280598,0.064247546,33388.09033,1.539782378,50.34579429
18.9,2.988292385,0.064566029,33620.77467,1.535416668,50.55041677
19,2.581553751,0.064936397,33911.25587,1.531050979,50.84257743
19.1,2.91507899,0.065256077,34032.3004,1.5306144,51.01546681
19.2,2.54581153,0.06562388,34165.03986,1.532360691,51.27589472
19.3,2.695311667,0.065956161,34227.02645,1.534980106,51.4476897
19.4,2.540878942,0.066309253,34255.19164,1.538909241,51.61401354
19.5,2.851921477,0.066630472,34356.54083,1.542401792,51.87444192
19.6,2.626709866,0.066988411,34390.07822,1.544148078,51.98277125
19.7,2.91943316,0.067310884,34538.0205,1.54633092,52.28368631
19.8,2.626773434,0.067673441,34602.49813,1.548077209,52.44672722
19.9,2.998602541,0.067990498,34678.26506,1.552006328,52.6962134
20,2.6501524,0.068356876,34719.94613,1.555062328,52.86363104
20.1,3.204341223,0.068661445,34881.57421,1.553316032,53.04636933
20.2,2.691850608,0.069039056,35152.85413,1.549823487,53.33196413
20.3,3.141120141,0.06935081,35354.08322,1.546330914,53.523456
20.4,3.049139375,0.069699625,35583.03168,1.541528647,53.71166471
20.5,3.090389451,0.070039318,35948.46705,1.534106956,54.01914476
20.6,2.86767592,0.070397086,36190.0941,1.530614402,54.2642534
20.7,3.176220375,0.070718476,36401.81331,1.527558404,54.4798183
20.8,2.807785609,0.071086222,36604.09327,1.524938994,54.6953823
20.9,3.29868978,0.071395125,36794.74486,1.522319561,54.90000505
21,2.978551195,0.071759564,37153.37266,1.51620759,55.23484097
21.1,3.117226325,0.072092586,37311.07019,1.514897876,55.43836882
21.2,2.844551191,0.072454085,37494.6256,1.512715034,55.64517906
21.3,3.274668583,0.072768938,37811.56199,1.508349322,55.96797935
21.4,3.086095042,0.07312792,37946.01668,1.508349327,56.1693185
21.5,3.318031156,0.073459767,37987.72136,1.511841881,56.35752731
21.6,2.943766723,0.073834951,38060.30019,1.515334451,56.5796568
21.7,3.146558173,0.074172374,38171.95322,1.517517295,56.81272914
21.8,3.221114741,0.074520274,38297.16298,1.521009853,57.10051356
21.9,3.295671514,0.074866402,38282.91185,1.527558401,57.28981626
22,3.091275175,0.075240534,38196.38269,1.536726377,57.46598822
22.1,3.125028752,0.075600201,38021.68783,1.551133186,57.69687167
22.2,3.181265244,0.075956538,37852.77824,1.562920574,57.8522536
22.3,3.419861247,0.076302136,37698.08304,1.573834817,57.9945045
22.4,2.992302819,0.076695221,37574.17457,1.585622219,58.21225678
22.5,3.03771409,0.077054135,37560.66866,1.590861058,58.37748634
22.6,3.168892086,0.077412606,37574.48833,1.595226754,58.554753
22.7,3.336708351,0.077770381,37547.00848,1.601338729,58.73858472
22.8,3.273868512,0.078145748,37570.20827,1.606577571,58.97275136
22.9,3.310951579,0.078516203,37678.80209,1.606141,59.13688648
23,3.283917095,0.078892851,37888.09465,1.602211871,59.33603769
23.1,3.440907487,0.079258822,38289.81994,1.592607326,59.63366987
23.2,3.064141598,0.079663221,38575.49741,1.586058788,59.85032818
23.3,3.415148963,0.080019711,38852.87094,1.579946798,60.06808142
23.4,3.043378788,0.080427569,39299.64935,1.569469129,60.38322098
23.5,3.396051097,0.080787744,39545.31226,1.564666849,60.59112629
23.6,3.160009395,0.081190162,39819.1948,1.559428015,60.81544447
23.7,3.330321538,0.081566689,40179.96113,1.552006321,61.08024942
23.8,3.020169726,0.081978081,40546.99407,1.5437115,61.31769836
23.9,3.543543151,0.082334311,40941.17929,1.536726365,61.65034698
24,3.124308133,0.082757083,41084.94513,1.536289807,61.84949721
24.1,3.353740552,0.083137392,41319.10908,1.535853231,62.1712028
24.2,2.950326233,0.083563052,41477.51856,1.535416672,62.38238979
24.3,3.499512204,0.083925505,41623.49481,1.535416657,62.59248387
24.4,3.299274469,0.084341151,41762.85182,1.538472652,62.91200076
24.5,3.478744393,0.084732856,41820.95417,1.541092067,63.09692656
24.6,3.108636858,0.08516422,41896.81141,1.543711498,63.31686753
24.7,3.438823698,0.085549698,41905.1918,1.548950328,63.54556332
24.8,3.498385161,0.085955661,41866.75664,1.555062307,63.73048955
24.9,3.504654044,0.086367369,41863.92778,1.562483996,64.01499063
25,3.167853268,0.08680463,41929.47976,1.565103426,64.22070656
25.1,3.272379406,0.087213832,41958.85872,1.568595983,64.40891502
25.2,3.129595553,0.087642031,41991.62983,1.574271397,64.69232212
25.3,3.363188585,0.088046565,42023.64577,1.57732738,64.86630598
25.4,3.29201583,0.088473986,42132.06488,1.580383373,65.15518413
25.5,3.714629638,0.088869711,42223.27814,1.58169307,65.34558192
25.6,3.51438902,0.089310142,42386.44317,1.582129646,65.60163301
25.7,3.464865535,0.089742457,42585.28806,1.580383368,65.82376247
25.8,3.417839882,0.090176723,42822.48691,1.576890809,66.04260997
25.9,3.796319984,0.090583972,43047.72744,1.573834808,66.26036337
26,3.602739905,0.091032567,43404.13401,1.569032544,66.59848202
26.1,3.897117536,0.091449887,43650.40101,1.565103406,66.81185866
26.2,3.347144445,0.091927279,44063.2846,1.558554872,67.16420141
26.3,3.677327347,0.092346605,44310.56017,1.555062302,67.39289741
26.4,3.892598398,0.092775936,44531.75412,1.552442876,67.62049905
26.5,4.274407747,0.093196033,44833.39405,1.549823446,67.97612644
26.6,4.11746464,0.09365512,44954.97784,1.54851374,68.10962314
26.7,4.570885053,0.0940747,45280.20206,1.545457738,68.49698341
26.8,3.934310391,0.094571186,45395.98324,1.545894326,68.70926406
26.9,4.337768715,0.094998707,45516.42544,1.546767454,68.94561961
27,4.114209127,0.095471473,45700.25259,1.547640601,69.28920958
27.1,4.427736099,0.095909738,45813.26758,1.548513732,69.51133972
27.2,4.332410669,0.096378253,45948.09166,1.548950305,69.74878904
27.3,4.793323731,0.096810942,46184.55789,1.548077152,70.08472032
27.4,4.27082639,0.097313275,46369.62487,1.546767456,70.31669748
27.5,4.431969514,0.097771213,46596.86455,1.544148032,70.5563353
27.6,4.169271756,0.098260517,46860.60602,1.54109205,70.82551675
27.7,4.492789412,0.0987121,47262.98879,1.537162911,71.23804432
27.8,4.398295043,0.099194592,47518.66077,1.534543494,71.49081293
27.9,4.787594886,0.099646302,47842.87,1.530177783,71.76874937
28,4.479930624,0.10014812,48270.15549,1.524938952,72.1539201
28.1,4.736831763,0.100613686,48562.66198,1.521446384,72.41872565
28.2,4.489953508,0.101116186,48819.94678,1.519263542,72.69228419
28.3,4.849275292,0.101579577,49225.04878,1.514897831,73.08183268
28.4,4.510800272,0.102093187,49487.11351,1.512714992,73.35976828
28.5,4.636134819,0.102577551,49709.52722,1.511405277,73.61910225
28.6,4.709842134,0.103067877,49890.10224,1.511841848,73.90250955
28.7,4.806031865,0.103559133,50049.25675,1.513151552,74.20670739
28.8,4.734850068,0.104064315,50240.19877,1.514897836,74.58640709
28.9,4.846027689,0.104559532,50304.19176,1.517953822,74.83479882
29,4.524204787,0.105086931,50431.45443,1.521446391,75.20136716
29.1,4.883524258,0.105570213,50549.32395,1.52319266,75.46726742
29.2,4.756550874,0.1060893,50705.23627,1.523629236,75.72331843
29.3,5.009285083,0.10658495,50909.76857,1.524938936,76.09645343
29.4,4.683297539,0.107122779,51048.3398,1.525812088,76.35031532
29.5,5.003479255,0.107619015,51127.55415,1.527994928,76.58119994
29.6,4.47514677,0.108175881,51331.17829,1.527558373,76.87007685
29.7,5.009329914,0.108662694,51606.62087,1.527994927,77.30886688
29.8,5.036402892,0.109186679,51706.11629,1.529741207,77.5506931
29.9,5.380731497,0.109691564,51962.86618,1.529741198,77.94243049
30,4.799105465,0.110262529,52084.92028,1.531050924,78.20176287
30.1,5.161752687,0.110771537,52173.59591,1.533233763,78.45562658
30.2,4.949841609,0.111322539,52193.90041,1.53934575,78.81125271
30.3,5.305826672,0.111837291,52200.40468,1.543711438,79.0497971
30.4,5.154701544,0.11238947,52110.11214,1.550696563,79.27083236
30.5,5.265874314,0.112926383,51996.03546,1.560737669,79.60566887
30.6,4.825804162,0.113503864,51934.8209,1.565103382,79.72931634
30.7,5.239243753,0.114025626,51890.12114,1.574271339,80.11448853
30.8,4.844971064,0.114605458,51932.31511,1.577763911,80.34537124
30.9,5.324192741,0.115128213,51973.4087,1.581256457,80.5751621
31,4.915763634,0.115714531,52086.81172,1.585185599,80.92969344
31.1,5.633967481,0.11622647,52187.36391,1.586931858,81.16386163
31.2,5.12727999,0.11682504,52282.01211,1.590861002,81.49979131
31.3,5.502413778,0.117366061,52362.18448,1.593043841,81.72848732
31.4,5.069835278,0.117965252,52567.23362,1.591734145,81.97578344
31.5,5.277597157,0.118523492,52993.69414,1.586495298,82.37299169
31.6,5.481195244,0.119084829,53164.95426,1.584312443,82.52727953
31.7,5.672302619,0.119649782,53608.50542,1.579510166,82.97153988
31.8,5.381280555,0.12025072,53735.54752,1.580383316,83.22211915
31.9,5.80137775,0.120805848,54011.20047,1.579510164,83.61713937
32,5.711033965,0.1213988,54261.46865,1.576890747,83.87209621
32.1,5.785563005,0.121983357,54598.8983,1.572525045,84.16972851
32.2,5.45956649,0.122598357,55105.17236,1.565539935,84.59100879
32.3,5.876331543,0.1231655,55423.00995,1.561610793,84.87769941
32.4,5.433757354,0.123794427,55744.93496,1.557681676,85.16657672
32.5,5.924631365,0.124362468,56094.16828,1.555498812,85.5911414
32.6,5.305525619,0.125009479,56220.00154,1.55506226,85.7684061
32.7,5.715627727,0.125589154,56632.86918,1.552006258,86.24768249
32.8,5.55366958,0.126210971,56894.68629,1.550259983,86.55625666
32.9,5.910478652,0.126800314,57120.87857,1.549386833,86.86045526
33,5.609460112,0.127437738,57208.11284,1.553752541,87.25109688
33.1,6.002074255,0.128030781,57131.45478,1.56030108,87.51043159
33.2,5.491216427,0.128688763,57029.81317,1.567286214,87.7456911
33.3,6.114485734,0.129272216,56912.65765,1.576454166,88.07396344
33.4,5.497042508,0.12994377,56788.39001,1.583875873,88.29609192
33.5,5.743101265,0.130559449,56672.39825,1.593043836,88.62545722
33.6,5.740184537,0.131195258,56631.11512,1.596536396,88.7556718
33.7,6.05369068,0.131812551,56494.07277,1.607450636,89.13646636
33.8,5.66190571,0.132481325,56420.98547,1.613562627,89.35531281
33.9,6.11946695,0.133095153,56330.68866,1.620111163,89.56650131
34,5.945013282,0.133761957,56313.10858,1.627096288,89.91556261
34.1,6.099474373,0.134396501,56397.85033,1.628842563,90.1475405
34.2,5.908366847,0.135064468,56479.02111,1.630588849,90.37842435
34.3,6.165247629,0.13570502,56599.60181,1.633208261,90.7307684
34.4,5.861725822,0.136387249,56735.57963,1.63320827,90.95508657
34.5,6.192715488,0.137029337,56805.68277,1.63539111,91.19472476
34.6,6.072385311,0.137705637,56886.55288,1.637573964,91.44749324
34.7,6.138577914,0.138372528,56957.24957,1.640193382,91.71558101
34.8,5.973281547,0.139058638,57026.80664,1.644122516,92.05807669
34.9,6.056127216,0.13973117,57133.90686,1.644995654,92.29114871
35,5.961608941,0.14041922,57321.78493,1.645432227,92.63802182
35.1,6.022803804,0.141100069,57452.78565,1.645868795,92.87218786
35.2,5.964090519,0.141792532,57602.54934,1.645868797,93.10854327
35.3,6.050681716,0.142478469,57975.0508,1.641939665,93.4827717
35.4,5.750486734,0.143194388,58189.16154,1.640193394,93.73335131
35.5,6.139760925,0.143866591,58401.37662,1.638447102,93.98393216
35.6,6.053567169,0.144574778,58630.50545,1.636700825,94.26515096
35.7,6.239247182,0.145267852,58906.17757,1.6340814,94.57591404
35.8,6.093931427,0.145987104,59356.87859,1.628405994,94.9818758
35.9,6.150543241,0.146696112,59618.80185,1.625786573,95.25324589
36,6.132628639,0.14741381,59852.58613,1.625786574,95.63075767
36.1,6.629734082,0.148099721,59924.55092,1.627532839,95.86054838
36.2,6.094716475,0.148859917,59938.57152,1.631025414,96.10893893
36.3,6.539777769,0.149556728,59820.16888,1.639320231,96.42626813
36.4,6.8083078,0.150269109,59767.92489,1.644559062,96.65387067
36.5,7.014385456,0.150989376,59743.73136,1.648924756,96.86943529
36.6,6.801618254,0.151741959,59812.46876,1.651544182,97.12220365
36.7,7.400726021,0.152442606,59858.64748,1.655036724,97.38701019
36.8,7.349500356,0.153191435,59957.98589,1.658092715,97.72403532
36.9,7.788730274,0.153910296,60114.44929,1.658092702,97.97789899
37,7.590949839,0.154676509,60390.83142,1.654600148,98.22847899
37.1,7.79286146,0.155419141,60931.13333,1.647178453,98.64975993
37.2,7.893184137,0.156172472,61392.99693,1.63975676,98.94739305
37.3,7.887754406,0.156936778,62299.0287,1.624040242,99.44308139
37.4,7.943943483,0.157700753,62855.87024,1.614872271,99.76807031
37.5,8.075907154,0.158463329,63416.16793,1.605704299,100.0996237
37.6,7.712418218,0.159263715,64073.05033,1.59522663,100.4968306
37.7,8.171629214,0.160011675,64787.40965,1.583875798,100.9181128
37.8,8.187014558,0.16079384,65812.94802,1.567286139,101.4761735
37.9,8.104141707,0.161586655,66446.83581,1.558118173,101.8700978
38,8.20446079,0.162370885,66977.06522,1.551133051,102.2377619
38.1,8.482142037,0.163154815,67831.09564,1.539782224,102.8330269
38.2,7.972097382,0.163980768,68335.14927,1.533670259,103.2083485
38.3,8.591182625,0.164741407,68775.83729,1.528867972,103.5782021
38.4,8.00952454,0.165588249,69354.50821,1.523629149,104.1154705
38.5,8.349656793,0.16637605,69796.58401,1.51926344,104.4907939
38.6,8.174351797,0.167203198,70269.09638,1.514897746,104.9098864
38.7,8.472848472,0.168001959,70592.77153,1.514024597,105.3475814
38.8,8.321690613,0.168835628,70767.52626,1.515334312,105.7064908
38.9,8.580217088,0.16964529,71016.53133,1.517080584,106.2317245
39,8.34995247,0.170492584,71355.02469,1.515334311,106.6311206
39.1,8.447768284,0.171321603,71689.24505,1.513588028,107.01082
39.2,8.768745258,0.172139478,72102.37923,1.51271488,107.5798245
39.3,8.492681088,0.173002411,72473.67964,1.510532038,107.9857847
39.4,8.610480061,0.173842666,72893.26898,1.507039475,108.3808049
39.5,8.430174559,0.174707555,73532.73385,1.50223721,108.9859163
39.6,8.488850358,0.175568995,73780.16,1.500490929,109.2200835
39.7,8.82398063,0.176407206,74675.79701,1.492632661,109.9554108
39.8,8.385539902,0.177294012,75248.09996,1.487830403,110.4160833
39.9,8.839743208,0.178141437,75721.72811,1.484774401,110.8450249
40,8.611972735,0.179022381,76046.51425,1.484774408,111.2772477
40.1,8.595703645,0.179910843,76368.76877,1.487830398,111.9031503
40.2,8.46202642,0.180794163,76582.23012,1.489576681,112.295981
40.3,9.022813372,0.181643033,76766.52186,1.492196086,112.7052271
40.4,8.713435947,0.182555956,76819.89262,1.496998364,113.0958687
40.5,8.939479398,0.183436697,76826.12822,1.505293187,113.6659658
40.6,8.633431701,0.184358355,76771.09694,1.509658895,113.8880952
40.7,8.961895305,0.185241084,76717.2763,1.519699994,114.5030566
40.8,8.684990803,0.186169763,76726.54092,1.524938842,114.8849446
40.9,9.04093221,0.187059688,76843.89604,1.527994821,115.2799645
41,8.895592093,0.187988481,77003.44475,1.532360525,115.8456849
