Time On Sample,Displacement Into Surface,Load On Sample,Harmonic Contact Stiffness,Harmonic Displacement,Harmonic Load
12.1,2.761621978,0.045480671,31199.86263,1.257715613,38.24658874
12.2,2.619865422,0.045868953,31042.05864,1.271656335,38.47211916
12.3,2.409140739,0.046266233,30876.83594,1.285161403,38.67803886
12.4,2.777577713,0.046615927,30568.28909,1.30781513,38.96458359
12.5,2.571839232,0.047009048,30297.64536,1.326112325,39.15742896
12.6,2.554723391,0.047384121,30054.16463,1.343102594,39.33393126
12.7,2.700470031,0.047750658,29891.97443,1.360092878,39.60849139
12.8,2.659256501,0.048131335,29850.42426,1.36967713,39.82312697
12.9,2.597269618,0.048513584,29908.90869,1.375340548,40.06718015
13,2.662415651,0.048886216,30037.50469,1.377083147,40.2959796
13.1,2.675212837,0.049262809,30231.92795,1.37882574,40.61412049
13.2,2.622366229,0.049644366,30384.12292,1.379697032,40.84509874
13.3,2.784731552,0.050009645,30535.493,1.380132696,41.06300391
13.4,2.641313127,0.050398053,30871.85481,1.376211852,41.39966563
13.5,2.856858233,0.05075931,31184.71018,1.37054845,41.65243568
13.6,2.657767223,0.051151928,31470.21975,1.365320656,41.88014501
13.7,2.579992592,0.05153537,31855.20409,1.360092874,42.24186656
13.8,2.803847039,0.051895999,32134.19616,1.357043361,42.53603777
13.9,2.35879954,0.05230722,32345.52239,1.355736375,42.7877168
14,2.696491954,0.052659239,32502.7381,1.356607704,43.03177021
14.1,2.5937893,0.053044567,32638.15286,1.357914639,43.26057003
14.2,2.885780344,0.053400042,32846.83418,1.360092907,43.60921733
14.3,2.973361601,0.053770978,32952.17985,1.362706804,43.83257009
14.4,2.680375035,0.054170697,33040.80609,1.365756313,44.05374193
14.5,2.607586008,0.054553762,33106.40738,1.373162321,44.38059901
14.6,2.922843208,0.054907478,33113.60674,1.379261424,44.58760848
14.7,2.359803064,0.055327623,33097.01357,1.386231737,44.78916938
14.8,2.809671584,0.055671157,33003.19004,1.397558629,45.01252191
14.9,2.898083774,0.05604203,32866.97126,1.410628077,45.23369552
15,2.982341294,0.056413216,32662.37768,1.428489652,45.50716557
15.1,2.981843535,0.056790813,32588.03407,1.438073908,45.70110082
15.2,2.796878401,0.057182362,32508.48417,1.447222497,45.87978169
15.3,2.624377282,0.057572969,32427.15981,1.459856271,46.15216247
15.4,2.810008762,0.057936488,32397.67071,1.466826658,46.31885917
15.5,2.595960937,0.058330237,32340.54718,1.475539596,46.49971983
15.6,2.744200382,0.058696585,32299.22318,1.485995163,46.76338425
15.7,2.606598494,0.059084552,32331.9511,1.490351628,46.95296109
15.8,2.729909916,0.059452785,32420.09221,1.492529882,47.15888086
15.9,2.795886885,0.059825354,32617.78629,1.490787298,47.39530761
16,2.872665999,0.060197107,32793.70291,1.489044715,47.59795872
16.1,2.892110658,0.060573195,32961.2428,1.490351662,47.88232441
16.2,2.951440155,0.060946267,33105.65187,1.489916021,48.08061722
16.3,2.964237342,0.061322858,33247.41139,1.491658615,48.3628039
16.4,3.112476791,0.061689205,33349.06415,1.492529927,48.55564935
16.5,3.046335235,0.062071766,33475.07976,1.492094273,48.74086835
16.6,2.868017573,0.062462812,33700.85171,1.490787311,49.04484427
16.7,2.905742783,0.062837518,33849.70603,1.490351668,49.25403303
16.8,3.339823577,0.063182245,33983.23567,1.49122301,49.48283343
16.9,3.06096288,0.063580895,34147.99764,1.490787334,49.72034902
17,3.102842762,0.063955286,34233.03226,1.492529931,49.91537325
17.1,3.073262308,0.064335082,34456.25135,1.491222985,50.22588736
17.2,3.366084301,0.064690493,34589.63071,1.491223017,50.4383445
17.3,3.207709054,0.06508003,34718.95232,1.491223001,50.63881683
17.4,3.062628754,0.065468561,34903.57347,1.489480398,50.85781016
17.5,2.886803893,0.065859418,35083.93854,1.490351669,51.16287614
17.6,3.15885253,0.066216401,35166.02455,1.492094297,51.35790101
17.7,2.809362435,0.066620393,35249.48742,1.494272497,51.56273073
17.8,3.313241697,0.066959841,35280.61539,1.498629033,51.76974101
17.9,3.107503203,0.06735296,35192.89111,1.508213263,51.97239166
18,3.081246486,0.067732504,35139.60928,1.518668821,52.23714553
18.1,3.103183948,0.068108404,35065.11308,1.526946127,52.40057394
18.2,3.491563373,0.068456587,35013.09138,1.534352192,52.56509282
18.3,3.185281844,0.06885731,34968.39516,1.543936408,52.80587678
18.4,3.414121912,0.06921756,34941.25641,1.55003551,52.96712639
18.5,3.355458762,0.069599555,35043.13193,1.553520684,53.2329697
18.6,3.749654734,0.069947298,35190.56457,1.552649439,53.41710001
18.7,3.179136137,0.070368006,35324.90004,1.552213718,53.60013829
18.8,3.464479728,0.070723982,35576.70497,1.547421634,53.82131209
18.9,3.582805556,0.07109259,35984.86523,1.536966094,54.08388729
19,3.298959246,0.071491616,36491.03461,1.523896623,54.40747469
19.1,3.460493649,0.071856957,36869.97158,1.514312384,54.64281195
19.2,3.741682576,0.072213246,37540.78395,1.496886497,55.02196649
19.3,3.363109768,0.072619437,37991.18398,1.485559606,55.27582419
19.4,3.920999778,0.072954798,38427.68455,1.475104122,55.53077393
19.5,3.352973974,0.073375318,38875.98418,1.467262388,55.89685191
19.6,3.663245596,0.073729408,39058.27988,1.466391138,56.13545817
19.7,3.557219197,0.074114984,39216.3304,1.465955472,56.35880997
19.8,3.977174137,0.074460778,39343.30818,1.46769811,56.61484889
19.9,3.672554464,0.074861375,39362.16665,1.473361497,56.86216964
20,3.768445071,0.075231679,39369.83751,1.481203184,57.16396761
20.1,3.550242557,0.075625739,39275.82216,1.489916112,57.35245439
20.2,3.609572059,0.07599881,39125.86828,1.500371679,57.53113623
20.3,3.789386886,0.076363602,38876.9623,1.516926315,57.79153259
20.4,3.853701568,0.076738975,38691.50503,1.528688828,57.9527821
20.5,3.603091882,0.077140121,38578.80141,1.538273052,58.12928434
20.6,3.734711616,0.077514286,38513.84712,1.548292971,58.38096392
20.7,3.509029338,0.07791744,38479.82957,1.554827667,58.54983942
20.8,3.688011702,0.078291906,38501.24555,1.560055469,58.75467015
20.9,3.903554873,0.078665497,38606.64555,1.562233728,58.97693334
21,4.117435876,0.079041123,38693.92392,1.564411992,59.17522681
21.1,4.191304177,0.079429152,38911.59399,1.563540705,59.46504048
21.2,4.286776453,0.079817535,39084.9212,1.562233773,59.6655124
21.3,3.973013305,0.080238893,39319.90714,1.558748555,59.8768794
21.4,4.34643244,0.080610258,39708.65489,1.552213877,60.20591565
21.5,4.143598382,0.081027159,40006.12115,1.546550431,60.44125243
21.6,4.220788834,0.081424916,40297.15642,1.540887016,60.66787282
21.7,3.808143234,0.081861826,40674.45254,1.534352252,60.99799741
21.8,4.240557405,0.082236845,40848.26141,1.531302764,61.14617328
21.9,4.107520529,0.082656608,41159.14643,1.528688862,61.52532726
22,4.338432512,0.08305092,41327.06603,1.527817592,61.74650025
22.1,4.199578452,0.083475173,41432.33542,1.529124522,61.95786799
22.2,4.29837124,0.083883595,41499.61292,1.533916662,62.25530726
22.3,4.374728486,0.084295716,41523.93901,1.537837503,62.45251154
22.4,4.503434259,0.08470596,41599.99604,1.542193998,62.74668265
22.5,4.256557416,0.085146753,41636.71243,1.545679156,62.94170669
22.6,4.538154417,0.085549655,41688.78851,1.548728724,63.13782131
22.7,4.300001709,0.085994024,41856.05208,1.550471291,63.44724539
22.8,4.428290659,0.086412827,41939.24026,1.550471306,63.56927173
22.9,4.23583865,0.086858049,42163.1995,1.550906933,63.93208278
23,4.420630441,0.0872769,42389.97963,1.547857418,64.15979283
23.1,4.60957657,0.087697547,42708.88605,1.541758367,64.40275754
23.2,4.349817856,0.088154335,43211.19675,1.532174084,64.78082053
23.3,4.054328621,0.088616052,43552.28818,1.525639333,65.03249986
23.4,4.495877695,0.089024257,43848.51573,1.520847252,65.27982229
23.5,4.414768791,0.089474154,44312.06827,1.513441228,65.6633345
23.6,4.402627077,0.089921052,44516.74854,1.511698636,65.90302867
23.7,4.443664802,0.09036615,44715.0523,1.512134289,66.24296064
23.8,4.353414556,0.090823442,44789.39959,1.512569928,66.37697086
