Time On Sample,Displacement Into Surface,Load On Sample,Harmonic Contact Stiffness,Harmonic Displacement,Harmonic Load
4.7,1.232167573,0.017690319,44293.60337,0.295842712,12.8030114
4.8,1.052533587,0.01808166,43890.7672,0.312399444,13.37723995
4.9,0.919437851,0.018469485,43482.02763,0.324599139,13.76187502
5,1.147844579,0.018829992,42887.88472,0.338977362,14.16939229
5.1,1.077907894,0.019213044,42551.62102,0.354226984,14.68696079
5.2,1.01794369,0.019595342,42324.87882,0.373397939,15.39630205
5.3,0.813378503,0.019988567,42187.09029,0.385597633,15.84631413
5.4,1.245390067,0.020333688,41781.94923,0.405640008,16.50771255
5.5,1.136394494,0.020719692,41551.87214,0.418711111,16.94464929
5.6,0.940139706,0.021112289,41611.48039,0.434396433,17.60495762
5.7,0.649977386,0.021511983,41553.02332,0.445724716,18.03862536
5.8,1.116061592,0.021854529,41250.54497,0.464895687,18.67714184
5.9,1.11759436,0.02223218,41022.18031,0.477966793,19.09664485
6,1.063447437,0.022614039,40584.23916,0.495394935,19.58370399
6.1,1.011793635,0.022995709,40064.86401,0.522408552,20.39329014
6.2,1.16457571,0.02336193,39600.59285,0.540708106,20.86727406
6.3,0.9575174,0.023755344,39054.86416,0.560314758,21.33145116
6.4,0.772066136,0.024147125,38331.87292,0.588635481,22.00156597
6.5,0.607390878,0.024537337,37704.39216,0.609549244,22.4134414
6.6,0.790090394,0.024901298,36670.16145,0.643534128,23.00837301
6.7,0.858106372,0.025273925,35852.90138,0.669676343,23.4115318
6.8,0.923629231,0.025646741,34772.08471,0.707582555,23.99011886
6.9,0.960896725,0.026021691,34021.72387,0.734596176,24.36712689
7,0.77129026,0.026413786,33264.5485,0.7633526,24.75612019
7.1,0.721298539,0.026795331,32453.57634,0.796466067,25.20504286
7.2,0.990426232,0.027152761,31328.75258,0.841343547,25.72588035
7.3,0.752619439,0.027548499,30533.9513,0.873585595,26.06039301
7.4,0.950277679,0.027911329,29750.65617,0.905391965,26.35785878
7.5,0.548755982,0.028319438,28650.35584,0.953319329,26.80569143
7.6,0.80957327,0.028677496,27944.4128,0.985561408,27.09552991
7.7,0.709719141,0.029062809,27214.50514,1.019981981,27.38754762
7.8,0.998791797,0.029418731,26159.62976,1.07139502,27.77981028
7.9,0.869020222,0.029806305,25521.16573,1.104944183,28.03913951
8,1.194658648,0.030159464,24783.6334,1.144157527,28.30500633
8.1,0.737457255,0.030571781,24132.7895,1.181192293,28.55888699
8.2,0.930129254,0.030934988,23626.7769,1.212562963,28.78116906
8.3,0.944127624,0.031311697,23195.66568,1.241755102,28.99800339
8.4,0.949815592,0.031689034,22853.68223,1.267897315,29.21374749
8.5,0.616439185,0.032091994,22334.2406,1.309289122,29.51012341
8.6,1.101637314,0.032433096,21977.99051,1.337609896,29.68991066
8.7,1.058293913,0.032814138,21664.49522,1.363316402,29.85335361
8.8,1.221048471,0.033179606,21382.61281,1.38815152,30.02442365
8.9,0.922575744,0.033579927,20944.65954,1.426929107,30.25651207
9,1.372870196,0.033923666,20783.68637,1.441743072,30.34695078
9.1,1.442548258,0.034296167,20443.78925,1.476599363,30.57359169
9.2,1.720817406,0.034652905,20311.53412,1.493591831,30.71960066
9.3,1.935096464,0.035014479,20246.48844,1.506227256,30.8634307
9.4,1.859342494,0.03539797,20329.28506,1.514069913,31.1260285
9.5,1.795223086,0.035780581,20512.77629,1.511019981,31.32651822
9.6,1.972936376,0.036144918,20839.63001,1.499691707,31.54662117
9.7,2.001893471,0.036520496,21548.36556,1.472678088,31.92580844
9.8,1.955225907,0.036901788,22147.48762,1.448714387,32.20366083
9.9,2.01742461,0.037274854,22878.90647,1.419522253,32.50875412
10,2.102061398,0.037646224,23961.29845,1.376823311,32.91082324
10.1,1.600814847,0.038061869,25140.9502,1.332817204,33.31942923
10.2,1.836700948,0.038421809,26298.85794,1.292296793,33.70188543
10.3,1.7675953,0.038804798,28023.19081,1.238269545,34.28156227
10.4,2.024257409,0.039163168,29002.56349,1.211255945,34.64004682
10.5,1.47647261,0.03958233,29927.86916,1.187727907,34.99526168
10.6,2.192699947,0.039905972,31138.75571,1.161150047,35.54007156
10.7,1.055707661,0.040369659,31692.2617,1.152000182,35.86586578
10.8,1.594092378,0.040706741,31998.90288,1.150693114,36.16986972
10.9,1.318057727,0.041105366,31942.06545,1.16507131,36.57956607
11,1.556436944,0.041465119,31713.97073,1.177271029,36.71358899
11.1,1.546335149,0.041843649,30678.26345,1.226069827,37.0491917
11.2,2.466998386,0.042151842,29804.1522,1.265718931,37.20936688
11.3,2.528366051,0.04252497,28942.37059,1.30623937,37.35210736
11.4,2.28058675,0.04292146,28131.11684,1.346324078,37.48068143
11.5,2.354420018,0.043293646,27096.88895,1.401222737,37.64957278
11.6,2.460663855,0.043663383,26505.07551,1.434771924,37.75199675
11.7,2.616770107,0.044029352,25928.22131,1.468321116,37.85333175
11.8,2.773707401,0.044395258,25612.96015,1.489670608,37.97210017
11.9,2.311519717,0.04480795,25539.11678,1.502305965,38.21835326
12,2.585633681,0.045165002,25651.16639,1.500127475,38.34039071
12.1,2.575531886,0.04554353,26423.26694,1.471371037,38.74681848
12.2,2.729976059,0.045909625,27292.09254,1.436514765,39.06498705
12.3,2.586907824,0.046298202,28296.22736,1.398608538,39.40821663
12.4,2.570157707,0.046677233,29886.39588,1.34327418,39.9312332
12.5,2.620721849,0.047051177,31013.04508,1.30754649,40.30279315
12.6,2.772672902,0.04741746,32188.82542,1.272690216,40.68415961
12.7,2.750105503,0.047796931,33426.02888,1.238705333,41.07642218
12.8,2.700113776,0.048178474,34581.19531,1.209513188,41.46541561
12.9,2.267012501,0.048588968,35911.39863,1.181192419,42.01567218
13,2.744731324,0.048930633,36339.72376,1.173785497,42.23141705
13.1,2.559280038,0.049322413,36890.46357,1.171606964,42.75988189
13.2,2.787686793,0.049682918,36840.87676,1.181192461,43.05081007
13.3,2.838250936,0.050056862,36671.68128,1.194263574,43.32539429
13.4,3.001836555,0.050422266,36443.36099,1.20907751,43.58799216
13.5,2.746577283,0.050823099,36169.21207,1.229119854,43.98025444
13.6,2.499629619,0.051215747,35973.65849,1.243062349,44.23304513
13.7,2.716401209,0.05158091,35693.65212,1.259619104,44.47167221
13.8,2.766965352,0.051954854,35406.86062,1.276611549,44.70158133
13.9,2.592317588,0.052345817,34995.0378,1.300575231,45.02410832
14,2.750917563,0.052707819,34869.85758,1.308853614,45.16248979
14.1,2.670177347,0.053091686,34559.25451,1.330638787,45.54167704
14.2,2.880301218,0.053453573,34422.25839,1.342402803,45.77485536
14.3,2.746374425,0.053841458,34339.73231,1.351552566,45.99713774
14.4,3.0287988,0.054197881,34255.11653,1.361138072,46.23031605
14.5,2.797640296,0.054593115,34079.57986,1.37682338,46.55284292
14.6,3.066768028,0.054950543,33913.58332,1.388587403,46.75224322
14.7,2.95611036,0.05533667,33805.7043,1.398172872,46.95600201
14.8,3.017478028,0.055709797,33682.56032,1.410808282,47.2534675
14.9,2.723160464,0.056109804,33621.5044,1.419086623,47.46703242
15,2.893394404,0.056474705,33563.95879,1.428236415,47.69912098
15.1,2.975538078,0.056846262,33521.77247,1.436514791,47.93883754
15.2,3.056019671,0.057217946,33529.16357,1.441743243,48.15894018
15.3,2.843144052,0.057611797,33518.4664,1.450892998,48.48037749
15.4,3.136371953,0.057967404,33467.40231,1.458299988,48.68631559
15.5,2.747315798,0.058374569,33456.20384,1.463964096,48.89552157
15.6,2.922535979,0.058739093,33491.68259,1.467449743,49.09819079
15.7,2.947337875,0.059114984,33442.2859,1.477035225,49.38911923
15.8,3.435860245,0.059455832,33379.65642,1.484442235,49.58307201
15.9,2.787519521,0.059882591,33331.77796,1.490977724,49.77920212
16,3.049167891,0.060240584,33284.98764,1.497949008,49.98078159
16.1,2.736567441,0.060641972,33226.67644,1.505355938,50.19543621
16.2,3.126196011,0.060990294,33050.13374,1.519298493,50.45149669
16.3,2.891713344,0.061385778,32903.61119,1.529755356,50.61929798
16.4,3.43009813,0.061722858,32836.98854,1.537162374,50.79581691
16.5,3.093397504,0.062126067,32773.70269,1.545005003,50.9668867
16.6,3.422360143,0.062478973,32675.95989,1.554590518,51.1270607
16.7,3.320012875,0.062864472,32598.27778,1.565918801,51.37222508
16.8,3.51351595,0.063227614,32587.43738,1.571582969,51.51823385
16.9,3.110332101,0.063635846,32536.41983,1.580296998,51.67186959
17,3.894704827,0.063954337,32436.13934,1.591625377,51.82986568
17.1,3.763271145,0.064342034,32373.22478,1.602517954,51.98786037
17.2,3.827962977,0.06471491,32428.27818,1.611667737,52.21341107
17.3,3.51286939,0.065116485,32565.40053,1.613410517,52.37794316
17.4,4.064550844,0.06545256,32758.50457,1.612539171,52.55119327
17.5,3.680480906,0.065859348,33035.12646,1.607746389,52.73969675
17.6,4.057643897,0.06620861,33413.06194,1.598596654,52.94890403
17.7,3.760002151,0.066608867,34120.59912,1.578989958,53.28232681
17.8,3.877049523,0.066977786,34701.92831,1.561997529,53.52313211
17.9,3.615973554,0.06737528,35467.77503,1.538469505,53.80752232
18,4.087875141,0.067717383,36471.04994,1.507534596,54.1431256
18.1,3.520976336,0.068137987,38240.13957,1.4548144,54.71190517
18.2,3.961298387,0.068482477,39316.37835,1.424750893,55.05949398
18.3,3.575566371,0.068889391,40340.7954,1.39773723,55.39400626
18.4,3.753279684,0.069253725,41900.5874,1.359831032,55.93554649
18.5,3.625170165,0.069641171,42795.07539,1.34066006,56.29729967
18.6,3.931694727,0.069995772,43485.32411,1.327588979,56.62636491
18.7,3.594163049,0.070399043,44254.34242,1.316260653,57.12214041
18.8,4.222300218,0.07072934,44504.03186,1.3149536,57.39781525
18.9,3.853189001,0.071134997,44613.87752,1.318003493,57.67457781
19,4.171348133,0.071488719,44598.73963,1.324974779,57.96768542
19.1,3.817195644,0.071893245,44447.91519,1.336303041,58.27604697
19.2,4.087985476,0.072250547,44145.80103,1.353731214,58.65523424
19.3,3.769567722,0.072652373,43917.60377,1.365930884,58.89277037
19.4,4.020412585,0.073011181,43653.31757,1.379437721,59.13575594
19.5,4.016128072,0.073389269,43487.80598,1.392508826,59.48661297
19.6,4.144810011,0.073757309,43529.09733,1.396865881,59.73940475
19.7,3.815588731,0.074159952,43623.97525,1.399915772,59.99655368
19.8,3.778893645,0.074540489,43875.89908,1.402094288,60.39644343
19.9,4.244146915,0.074883095,43951.53322,1.406015663,60.64814659
20,4.151772125,0.07526784,44002.48699,1.411244104,60.9227301
20.1,3.793464434,0.075672681,44077.95111,1.416472505,61.2267325
20.2,4.088354436,0.07602816,44112.76348,1.421700979,61.47952479
20.3,3.944455148,0.076416799,44084.43551,1.432157855,61.86633901
20.4,4.18283441,0.076776549,44074.62784,1.438693433,62.12239979
20.5,3.612195919,0.077197435,43990.32366,1.446971744,62.35121788
20.6,3.735476092,0.077565884,43600.17948,1.467449832,62.65849057
20.7,3.636037463,0.077951162,43245.34555,1.483570851,62.83827726
20.8,4.022341898,0.078299734,42813.8857,1.501870447,63.00172116
20.9,3.791598897,0.078694935,42397.99101,1.522348491,63.2686769
21,4.363225331,0.079029503,42160.97725,1.534330404,63.42449405
21.1,4.260878057,0.079415001,41768.46356,1.553719202,63.65113432
21.2,4.593995925,0.079767592,41552.27716,1.56548324,63.81675731
21.3,4.44469487,0.080156638,41358.19245,1.577465071,64.03032201
21.4,4.477391651,0.080531931,41187.38969,1.58857552,64.24061842
21.5,4.450253528,0.080911745,41101.92294,1.595546775,64.41168839
21.6,4.640432457,0.081275137,41126.13586,1.598596721,64.59583434
21.7,4.333649255,0.081676084,41452.02494,1.593368244,64.92162957
21.8,4.667182645,0.082028643,41824.68689,1.585089913,65.17115295
21.9,4.708605352,0.082403277,42255.06218,1.574633026,65.4239445
22,4.671910264,0.082783813,42818.15161,1.560690508,65.72141015
22.1,4.366789141,0.083184634,43719.11767,1.538033885,66.1479949
22.2,4.795476654,0.083530003,44483.28495,1.520170079,66.52554861
22.3,4.291736886,0.083945833,45123.7756,1.505791807,66.83390928
22.4,4.820980281,0.084283611,46046.69305,1.4866209,67.30571519
22.5,4.533310823,0.084684243,46719.80508,1.472678353,67.62933114
22.6,4.720996144,0.085050895,47253.02352,1.463092892,67.93878274
22.7,4.658538023,0.085438299,47831.08688,1.455250221,68.37354096
22.8,4.700790675,0.085819758,48135.77278,1.452636003,68.6590207
22.9,4.776284649,0.086200541,48275.92253,1.454814529,68.9237987
23,4.863412879,0.086582398,48290.38405,1.461350092,69.21581605
23.1,4.814250184,0.086976469,48227.45263,1.469628457,69.49040024
23.2,4.927140042,0.087360298,48119.8834,1.480956764,69.85869096
23.3,4.409269949,0.087793773,48040.90444,1.488363674,70.09295765
23.4,5.06649062,0.08814042,47937.10916,1.498820629,70.43509945
23.5,4.711503811,0.08856549,47841.39395,1.506227555,70.64539519
23.6,4.987276327,0.088944911,47764.75354,1.513634546,70.88293239
23.7,4.887418282,0.089354683,47697.86912,1.522348609,71.21308679
23.8,5.016927066,0.089749101,47660.60822,1.527577066,71.42229342
23.9,4.871361159,0.090166353,47670.17051,1.531498384,71.65002381
24,5.260984944,0.090545148,47709.70451,1.534984054,71.90717418
24.1,4.756408939,0.090993635,47830.25945,1.536726816,72.19592222
24.2,5.05461762,0.091383479,48057.6623,1.537598255,72.57619934
24.3,4.840905098,0.091814083,48193.7035,1.538905344,72.83661772
24.4,5.004484573,0.092218288,48339.80891,1.541955287,73.18965407
24.5,4.627056427,0.092665495,48386.40472,1.545440876,73.42065253
24.6,5.002550528,0.093057885,48524.55858,1.546312323,73.66363792
24.7,4.842854293,0.093492827,48626.09801,1.548490825,73.91316065
24.8,4.944104404,0.093910138,48835.31703,1.549797947,74.28254085
24.9,4.831776797,0.094345741,48939.62056,1.55154075,74.51789879
25,5.178183154,0.094748728,49060.27632,1.553283601,74.78158708
25.1,4.863081017,0.095203899,49148.52563,1.556333493,75.06161817
25.2,5.006712827,0.095626573,49257.26776,1.559819138,75.4233714
25.3,4.960036042,0.096065812,49330.63395,1.561997652,75.65981923
25.4,4.861003361,0.096511226,49404.05483,1.56417616,75.89408577
25.5,5.066962161,0.096935724,49659.99746,1.563304774,76.27436422
25.6,5.213085712,0.097366904,49761.58685,1.564611901,76.51299042
25.7,4.60213111,0.097857596,49829.8954,1.566790354,76.73200195
25.8,5.202001984,0.098259022,49855.42362,1.572454566,77.05888915
25.9,5.160309341,0.098711098,49941.63812,1.57463308,77.30187453
26,5.362111192,0.099146921,50040.1503,1.57681162,77.55793476
26.1,5.178309936,0.099614167,50071.30474,1.581168637,77.82271206
26.2,5.482329036,0.100046814,50082.24076,1.587704225,78.15831504
26.3,5.162236428,0.100528918,50095.92825,1.591625524,78.37623786
26.4,5.432182147,0.100968695,50070.22321,1.596418294,78.58653486
26.5,5.402121914,0.101433443,49969.68076,1.605568068,78.89380765
26.6,5.889799507,0.10186131,49898.8208,1.611667973,79.08885031
26.7,5.562226088,0.102353032,49940.95287,1.61428216,79.30023585
26.8,5.734107586,0.102809383,50076.76541,1.616024993,79.6194941
26.9,5.223704515,0.103319747,50107.26054,1.619074863,79.83850579
27,5.609993664,0.103764753,50192.88353,1.62081772,80.07495382
27.1,5.61317282,0.10424101,50290.3804,1.622560536,80.33101481
27.2,5.834084204,0.10470309,50411.4761,1.622996264,80.55329726
27.3,5.449166726,0.105213439,50778.24024,1.619074888,80.93139416
27.4,5.676725652,0.105679921,51042.0222,1.616024988,81.17437886
27.5,5.794586875,0.106157021,51419.76975,1.609925149,81.43697808
27.6,5.897488976,0.106637735,51806.5902,1.603825309,81.7170098
27.7,5.690412614,0.107144278,52392.3525,1.594675509,82.12997477
27.8,5.910490637,0.107621033,52736.39067,1.589882792,82.39802132
27.9,5.90951152,0.108116922,53247.84186,1.582911533,82.79573244
28,5.93761843,0.108613049,53457.98507,1.580297314,82.97007099
28.1,5.604222346,0.109139063,54204.46884,1.568097575,83.4636673
28.2,6.020424335,0.109610914,54676.38725,1.560690656,83.78510583
28.3,5.435222196,0.110161024,54977.8424,1.557640668,84.07167352
28.4,5.87219937,0.11063647,55203.46912,1.556769307,84.36260272
28.5,5.60611595,0.111167534,55468.48925,1.557204983,84.77447801
28.6,6.265811176,0.11163114,55581.40649,1.559383572,85.04797422
28.7,5.688917828,0.112190717,55700.7127,1.561126325,85.32255644
28.8,5.910653916,0.11269261,55992.83938,1.560690645,85.73443249
28.9,5.71271417,0.113228837,56159.74318,1.560690624,85.98722348
29,6.051626131,0.113727098,56324.03039,1.561997772,86.29558631
29.1,5.71074661,0.114279282,56410.948,1.565483365,86.60176833
29.2,6.07292687,0.114781024,56541.73476,1.567226218,86.8828907
29.3,5.711270494,0.115340089,56834.15204,1.566790476,87.28822773
29.4,6.083422402,0.115846348,57047.1743,1.566354812,87.581336
29.5,5.93118737,0.116394894,57353.15808,1.56330487,87.87335377
29.6,6.097240401,0.116922081,57737.56323,1.560690666,88.31247007
29.7,6.12534029,0.117462385,57896.60812,1.561126373,88.57179969
29.8,6.119367091,0.118007963,58009.69128,1.562869187,88.83984527
29.9,6.087631208,0.118558194,58159.31413,1.56591911,89.24518379
30,6.304375986,0.119092386,58273.38832,1.568533355,89.57533847
30.1,6.187873103,0.119654518,58390.87394,1.570276158,89.86408737
30.2,6.290764466,0.120202805,58504.80506,1.572018984,90.15174637
30.3,6.038801101,0.120780763,58733.43485,1.57245466,90.56144268
30.4,6.311223824,0.121321852,58899.84088,1.57245469,90.84147482
30.5,6.047625,0.121906304,59050.83788,1.572890365,91.1193271
30.6,6.291791452,0.122455155,59283.75781,1.573326095,91.5279343
30.7,6.056447104,0.123043138,59398.78454,1.574633181,91.79924891
30.8,6.352968193,0.123593773,59535.16466,1.575504621,92.07274363
30.9,6.332031381,0.124171212,59759.46581,1.576376026,92.47699287
31,6.557082098,0.124732895,59877.17362,1.57637605,92.65677979
31.1,6.635038202,0.125308527,60092.02975,1.578990281,93.13076514
31.2,6.692217832,0.125888637,60138.21176,1.582475917,93.39445205
31.3,6.46850437,0.126498846,60065.2079,1.591189967,93.77145995
31.4,6.877213187,0.127058287,60012.74031,1.59685416,94.01226663
31.5,6.611116666,0.127671647,59925.16517,1.603389687,94.24544472
31.6,6.742257014,0.128258029,59874.43391,1.610796665,94.59303245
31.7,6.787800672,0.128847864,59871.81809,1.615153707,94.84473536
31.8,6.757718227,0.129452334,59924.73672,1.617767926,95.0898987
31.9,6.843980008,0.13005709,60013.71329,1.619510751,95.33724295
32,6.900325778,0.130655005,60158.26398,1.620382164,95.63579807
32.1,6.836169234,0.131271102,60624.85064,1.615153713,96.1086927
32.2,7.225760321,0.131855945,60941.38058,1.611232422,96.40398058
32.3,7.063540028,0.132485542,61359.19424,1.605132552,96.71670086
32.4,7.1464762,0.133099661,62057.64797,1.594675672,97.19286375
32.5,7.043258801,0.133730981,62566.85993,1.586832993,97.52846663
32.6,7.329798906,0.13433596,63023.38668,1.580297468,97.86080066
32.7,7.01217206,0.134989741,63827.82477,1.56809773,98.37400999
32.8,7.101754557,0.135615929,64337.4859,1.56112648,98.72268755
32.9,7.099091059,0.136252235,64893.3625,1.555462331,99.23154037
33,7.188672548,0.13688477,65073.54495,1.554155229,99.42222276
33.1,7.048055307,0.13753791,65381.64755,1.555462326,99.9648532
33.2,7.471714072,0.138151564,65520.10539,1.557205186,100.2743062
33.3,7.341899348,0.13881022,65476.82535,1.562869321,100.5576068
33.4,7.242001552,0.139469961,65327.88563,1.572890496,100.9716605
33.5,7.115509941,0.140134976,65237.84839,1.579426039,101.236438
33.6,7.520052708,0.140763089,65271.09192,1.583347416,101.5142918
33.7,7.340373471,0.141438605,65196.28042,1.592061472,101.9152714
33.8,7.514716969,0.142090698,65204.35731,1.595982824,102.1669734
33.9,7.32174002,0.142773912,65304.56366,1.598161322,102.4437361
34,7.557579451,0.143428059,65467.54025,1.599468459,102.7608154
34.1,7.409477638,0.144114502,65848.46642,1.598597036,103.2794739
34.2,7.560549863,0.144781803,66168.6526,1.59598283,103.5987319
34.3,7.50718559,0.145467879,66576.41634,1.591625787,103.9506793
34.4,7.885961856,0.146124707,67151.9526,1.585961679,104.4606217
34.5,7.767775341,0.14682246,67508.52577,1.582476036,104.7777007
34.6,7.87646235,0.147506502,67751.86879,1.581604641,105.0980485
34.7,7.438324122,0.148235399,68066.41686,1.581604593,105.5774793
34.8,7.726514762,0.148912945,68338.01129,1.580297513,105.9010962
34.9,7.415524619,0.149639272,68553.87728,1.58029748,106.2345189
35,7.826708149,0.150314506,68760.38636,1.580733228,106.5842877
35.1,7.87057121,0.151020974,68992.27197,1.581168937,106.9645653
35.2,7.803905313,0.151739342,69212.14731,1.583347448,107.4461757
35.3,7.750535501,0.152460258,69424.47934,1.583347443,107.7687032
35.4,7.866697382,0.153171999,69654.97679,1.582911752,108.0955886
35.5,7.731884451,0.153906279,69983.63292,1.582911737,108.5913651
35.6,7.709261411,0.154635738,70198.54593,1.582911735,108.9149806
35.7,7.801321383,0.155360207,70409.54137,1.582911745,109.2396884
35.8,8.15017232,0.156068843,70560.5208,1.584218894,109.5731124
35.9,7.984608579,0.156819955,70831.71174,1.585525987,110.0765162
36,8.217112677,0.157544703,70967.19848,1.585526015,110.2857231
36.1,7.967612656,0.158309597,71023.71113,1.591625838,110.805471
36.2,8.411199877,0.159025832,71157.33153,1.593368705,111.1399849
36.3,8.051170277,0.159806503,71226.26944,1.596418585,111.4636008
36.4,7.986159467,0.160568746,71193.55014,1.603389845,111.9048954
36.5,7.908682439,0.161335769,71148.45622,1.608182573,112.1881961
36.6,8.001568122,0.162093703,71135.76849,1.612539626,112.487841
36.7,7.850127267,0.162873976,71175.47937,1.616025234,112.7907549
36.8,8.197310145,0.163620356,71176.66014,1.622560832,113.2298719
36.9,8.168862079,0.164398963,71175.58559,1.62648216,113.5033671
37,8.199417276,0.165176994,71197.20423,1.6304035,113.8084594
37.1,8.017225464,0.165975026,71280.98139,1.6334534,114.1462409
37.2,8.160800926,0.166752385,71281.91744,1.637810466,114.4339006
37.3,8.131519325,0.167546746,71299.0026,1.641731787,114.7204701
37.4,8.56180255,0.168310245,71580.43746,1.642167545,115.1879188
37.5,8.510081613,0.169114098,71818.03885,1.641296128,115.491922
37.6,8.488277498,0.169919713,72085.9756,1.639989016,115.8166282
37.7,8.235443452,0.170746875,72305.77247,1.639553284,116.1347953
37.8,8.413087777,0.171545585,72676.97537,1.63781049,116.6055115
37.9,8.222996008,0.172376105,72963.67608,1.636067648,116.9367544
38,8.406871847,0.173182466,73207.76486,1.635631975,117.2952399
38.1,8.173149146,0.174024467,73428.09999,1.63563194,117.6591714
38.2,8.437219089,0.174833021,73643.90345,1.635196275,117.9904166
38.3,8.294078497,0.175676442,73867.38929,1.636503361,118.4545932
38.4,8.593881878,0.176490532,73812.99518,1.641731847,118.7411646
38.5,8.635646497,0.17732828,73730.6217,1.647395995,119.0179279
38.6,9.269111386,0.178125396,73627.40913,1.653495925,119.2870673
38.7,9.295084941,0.178972476,73499.04593,1.661774292,119.6695235
38.8,9.503886756,0.179810023,73378.66377,1.66787418,119.9092408
38.9,9.70853271,0.180652046,73286.88362,1.673538343,120.1631231
39,9.500981818,0.181529505,73333.49253,1.676588254,120.4486019
39.1,9.332489142,0.182408402,73508.30845,1.677459634,120.7733073
39.2,9.854175046,0.183239413,73695.09998,1.679202517,121.1884545
39.3,9.513655577,0.18413995,73895.92459,1.678766766,121.4870084
39.4,9.695444464,0.185005394,74242.91035,1.675281161,121.8117156
39.5,9.258938397,0.185922046,74624.3465,1.670924074,122.1309714
39.6,9.595714948,0.186784674,75191.70255,1.664824259,122.6365559
39.7,9.383172929,0.187693241,75623.79143,1.659595789,122.9710685
39.8,9.503461971,0.188581173,76154.00827,1.652624551,123.341539
39.9,9.559760173,0.189478412,76669.2004,1.646088984,123.7163681
40,9.605254124,0.19038101,77113.61352,1.641296255,124.1184367
40.1,9.584264108,0.191293133,77383.54291,1.639989141,124.5063424
40.2,9.613966843,0.192206008,77791.8836,1.637810625,125.0348062
40.3,9.618737631,0.193125348,77976.65534,1.63824633,125.372589
40.4,9.665059725,0.194046113,78107.13836,1.639553447,125.6842192
40.5,9.747115828,0.194968832,78377.69051,1.638682048,126.0318087
40.6,9.914768391,0.195889675,78634.78536,1.640424882,126.5286749
40.7,9.955270996,0.196824757,78635.56967,1.644781925,126.83268
40.8,9.948403537,0.197768109,78548.9445,1.650881778,127.117069
40.9,9.725464748,0.19873255,78479.79925,1.656545903,127.3992802
41,9.757654681,0.199682507,78474.69492,1.661338648,127.7185372
